gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx942,304,256,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,22.7133,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,189.09,877.15
gfx942,304,256,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,3,39.5631,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0003,217.12,954.14
gfx942,304,288,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,24.1661,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,199.94,840.69
gfx942,304,288,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,3,44.0633,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,219.31,868.59
gfx942,304,320,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,25.4792,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,210.71,812.8
gfx942,304,320,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,3,45.3671,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,236.68,855.19
gfx942,304,352,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,27.0506,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,218.32,780.12
gfx942,304,352,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,3,46.5256,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,253.86,845.16
gfx942,304,384,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,28.3669,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,227.11,757.78
gfx942,304,384,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,2,50.0988,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0004,257.19,795.35
gfx942,304,416,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,28.9597,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,241.0,755.84
gfx942,304,416,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,56.3448,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,247.74,716.48
gfx942,304,448,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,29.633,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,253.64,751.94
gfx942,304,448,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,56.5472,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,265.84,723.19
gfx942,304,480,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,31.5316,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,255.4,719.13
gfx942,304,480,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,58.8081,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,273.88,704.3
gfx942,304,512,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,31.9562,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,268.8,721.88
gfx942,304,512,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,58.7559,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,292.39,713.85
gfx942,304,544,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,34.8712,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,261.73,672.82
gfx942,304,544,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,63.6887,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,286.61,666.8
gfx942,304,576,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,35.6259,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,271.25,669.6
gfx942,304,576,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,64.3173,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,300.5,668.43
gfx942,304,608,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,41.4509,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,246.09,584.99
gfx942,304,608,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,1,79.0882,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0001,257.95,550.22
gfx942,304,640,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,42.9313,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,250.11,573.98
gfx942,304,640,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,79.0636,auto,0.0,271.61,557.02
gfx942,304,672,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,41.4637,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,271.91,603.78
gfx942,304,672,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,79.539,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,283.49,560.28
gfx942,304,704,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,42.2972,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,279.24,601.17
gfx942,304,704,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,79.5171,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,297.07,567.03
gfx942,304,736,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,43.4334,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,284.3,594.5
gfx942,304,736,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,84.1524,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,293.47,542.03
gfx942,304,768,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,44.4835,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,289.66,589.31
gfx942,304,768,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,84.438,auto,0.0,305.19,546.4
gfx942,304,800,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,44.1996,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,303.66,601.99
gfx942,304,800,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,82.2256,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,326.46,567.48
gfx942,304,832,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,44.8198,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,311.44,602.43
gfx942,304,832,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,82.6089,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,337.95,571.2
gfx942,304,864,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,46.1842,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,313.86,593.15
gfx942,304,864,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,84.5169,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,343.02,564.5
gfx942,304,896,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,47.6056,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,315.77,583.7
gfx942,304,896,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,88.536,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,339.58,544.8
gfx942,304,928,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,45.7744,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,340.13,615.64
gfx942,304,928,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,87.0597,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,357.67,560.06
gfx942,304,960,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,46.5101,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,346.29,614.35
gfx942,304,960,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,88.0799,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,365.72,559.53
gfx942,304,992,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,49.0919,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,339.02,590.05
gfx942,304,992,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,88.6845,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,375.33,561.62
gfx942,304,1024,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,49.825,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,344.8,589.26
gfx942,304,1024,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,92.4459,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,371.67,544.44
gfx942,304,1088,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,47.7923,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,381.94,630.78
gfx942,304,1088,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,90.3554,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,404.04,568.65
gfx942,304,1152,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,51.3532,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,376.36,602.36
gfx942,304,1152,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,95.2212,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,405.95,550.6
gfx942,304,1216,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,69.5897,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,293.16,455.81
gfx942,304,1216,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,124.7845,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,326.98,428.56
gfx942,304,1280,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,78.7785,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,272.6,412.62
gfx942,304,1280,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,145.7205,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,294.74,374.18
gfx942,304,1344,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,80.6137,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,279.71,412.99
gfx942,304,1344,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,150.7885,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,299.08,368.56
gfx942,304,1408,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,81.7514,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,288.95,416.86
gfx942,304,1408,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10003,0,151.611,opus_gemm_gfx942_p1_bk128_256x64x64x128_2x2_16x16x16_0x0x0,0.0,311.62,373.48
gfx942,304,1472,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,85.3062,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,289.5,408.71
gfx942,304,1472,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10001,0,155.1549,opus_gemm_gfx942_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,318.34,371.7
gfx942,304,1536,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,86.2034,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,298.94,413.58
gfx942,304,1536,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,161.5136,auto,0.0,319.1,363.56
gfx942,304,1600,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,87.3642,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,307.26,417.08
gfx942,304,1600,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,163.9403,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,327.48,364.58
gfx942,304,1664,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,89.0364,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,313.55,418.08
gfx942,304,1664,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,163.2734,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,341.97,372.49
gfx942,304,1728,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,89.5933,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,323.58,424.26
gfx942,304,1728,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,165.8379,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,349.63,373.05
gfx942,304,1792,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,87.9499,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,341.84,441.13
gfx942,304,1792,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,165.699,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,362.88,379.69
gfx942,304,1856,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,91.4015,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,340.68,433.08
gfx942,304,1856,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,169.7637,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,366.85,376.78
gfx942,304,1920,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,90.7964,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,354.77,444.62
gfx942,304,1920,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,170.1458,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,378.64,382.09
gfx942,304,1984,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,93.0934,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,357.55,442.1
gfx942,304,1984,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,174.4199,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,381.68,378.74
gfx942,304,2048,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,93.7214,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,366.62,447.53
gfx942,304,2048,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,174.0599,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,394.8,385.55
gfx942,304,2112,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,95.6347,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,370.51,446.8
gfx942,304,2112,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,177.7327,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,398.73,383.48
gfx942,304,2176,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,94.8077,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,385.07,458.99
gfx942,304,2176,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,179.3321,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,407.15,385.91
gfx942,304,2240,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,95.0762,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,395.27,465.97
gfx942,304,2240,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,181.5866,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,413.92,386.89
gfx942,304,2304,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,97.3023,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,397.26,463.39
gfx942,304,2304,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,183.9634,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,420.24,387.59
gfx942,304,2368,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,101.7609,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,390.41,450.81
gfx942,304,2368,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,185.9721,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,427.25,389.05
gfx942,304,2432,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,102.2694,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,398.97,456.26
gfx942,304,2432,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,188.0641,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,433.92,390.29
gfx942,304,2496,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,122.4993,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,341.85,387.33
gfx942,304,2496,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,231.0042,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,362.56,322.28
gfx942,304,2560,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,126.9954,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,338.2,379.81
gfx942,304,2560,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,239.4727,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,358.7,315.27
gfx942,304,2624,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,126.844,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,347.07,386.47
gfx942,304,2624,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,244.6037,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,359.96,312.94
gfx942,304,2688,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,132.2641,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,340.96,376.58
gfx942,304,2688,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,248.3751,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,363.14,312.41
gfx942,304,2752,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,132.7348,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,347.84,381.16
gfx942,304,2752,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,253.8954,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,363.7,309.75
gfx942,304,2816,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,131.2288,auto,0.0,360.02,391.53
gfx942,304,2816,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,254.811,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,370.82,312.75
gfx942,304,2880,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,130.5589,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,370.09,399.56
gfx942,304,2880,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,249.584,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,387.19,323.5
gfx942,304,2944,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,135.5618,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,364.35,390.62
gfx942,304,2944,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,258.7072,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,381.84,316.14
gfx942,304,3008,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,135.2166,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,373.22,397.43
gfx942,304,3008,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,259.6637,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,388.7,319.02
gfx942,304,3072,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,133.0532,auto,0.0,387.36,409.81
gfx942,304,3072,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,264.1009,auto,0.0,390.3,317.63
gfx942,304,3136,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,138.0062,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,381.24,400.8
gfx942,304,3136,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,266.3129,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,395.12,318.93
gfx942,304,3200,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,139.7833,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,384.07,401.33
gfx942,304,3200,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,267.4348,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,401.5,321.51
gfx942,304,3264,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,141.3886,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,387.31,402.33
gfx942,304,3264,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,269.9557,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,405.7,322.39
gfx942,304,3328,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,136.4049,auto,0.0,409.33,422.8
gfx942,304,3328,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,270.9239,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,412.18,325.11
gfx942,304,3392,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,143.1359,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,397.58,408.41
gfx942,304,3392,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,272.4666,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,417.73,327.12
gfx942,304,3456,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,143.5266,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,403.98,412.78
gfx942,304,3456,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,273.9209,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,423.35,329.21
gfx942,304,3520,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,145.1382,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,406.89,413.61
gfx942,304,3520,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,277.3013,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,425.93,328.98
gfx942,304,3584,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,140.1749,auto,0.0,428.96,433.87
gfx942,304,3584,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,279.0992,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,430.88,330.62
gfx942,304,3648,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,163.1591,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,375.11,377.57
gfx942,304,3648,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,318.9809,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,383.74,292.57
gfx942,304,3712,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,155.1576,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,401.38,402.11
gfx942,304,3712,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,297.6969,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,418.39,317.01
gfx942,304,3776,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,171.3476,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,369.72,368.7
gfx942,304,3776,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10000,0,327.6231,opus_gemm_gfx942_512x128x128x64_2x4_16x16x16_0x0x0,0.0,386.73,291.25
gfx942,304,3840,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,143.5996,auto,0.0,448.64,445.43
gfx942,304,3840,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,10006,0,323.9618,opus_gemm_gfx942_quad_mfma32_256x256x256x32_2x2_32x32x8_0x0x0,0.0,397.73,297.78
